"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
977.455889804311,0.016093807467494,0.0396074781564511,0.40633254669542,0.684498274410701,0.959213353950672
797.874012027818,0.0816898303205939,0.0873260730519191,0.935457503877746,0.349552574019509,0.959213353950672
1214.98917103618,-0.278610774316172,0.165151058406134,-1.68700568440211,0.0916022589368576,0.824420330431718
50.2058113383409,-0.314368676529997,0.110476676483336,-2.84556601933454,0.00443325685632427,0.119697935120755
294.454532096893,-0.111616228747385,0.235334441811782,-0.47428768984293,0.635294768713541,0.959213353950672
17731.8161983205,0.027486470643865,0.228901796077446,0.120079750857723,0.904419972787961,0.959213353950672
102.853024003122,0.090455649840577,0.0934897017949445,0.967546672027875,0.333270821449823,0.959213353950672
529.528977466935,0.0420878401754436,0.0582598700793867,0.722415620187504,0.470038986208152,0.959213353950672
2.96473229009251,0.0522180817517743,0.393755974255639,0.132615338346264,0.894497601322878,0.959213353950672
0.707417501226879,0.814443569776761,0.77240618643553,1.05442393403816,0.291688869224254,0.959213353950672
11614.6978131154,0.0538051291961195,0.123836090057868,0.434486660318303,0.663935079632644,0.959213353950672
467.901353410429,0.0995211868196328,0.0405212833920682,2.45602257600542,0.0140484331575823,0.189653847627361
764.438489959682,0.0247795548212477,0.0662021225471302,0.374301515840475,0.708180004436424,0.959213353950672
1143.0003518787,-0.0894218397656469,0.136932192018452,-0.653037378921071,0.513732181239198,0.959213353950672
30.3208977015308,0.0291794689192432,0.171529597902481,0.170113317328666,0.864921020451844,0.959213353950672
45.8214110695759,-0.0662694306233613,0.198634598895875,-0.333624811547056,0.738662693075538,0.959213353950672
1005.56434537259,0.0321240707998739,0.0495272600463611,0.648613930385073,0.516587949113508,0.959213353950672
1.55611523888461,-0.409573904250082,0.458915016101535,-0.89248311752663,0.37213403777747,0.959213353950672
2.0903171088924,-0.021104648976465,0.379356154903729,-0.0556328102329613,0.9556343261848,0.959213353950672
72.5892232742406,0.0164129306158368,0.12778489515676,0.128441867841284,0.897799299782933,0.959213353950672
6353.08914493253,-0.0638092052325793,0.0903535594679564,-0.706216839804846,0.480053299600888,0.959213353950672
3633.65514202742,-0.0297412017520397,0.0729804841017552,-0.407522670178127,0.683624147207434,0.959213353950672
434.295231319141,-0.0134703758131521,0.0861267881936041,-0.156401696796961,0.875716399784066,0.959213353950672
49.5582748373407,0.00652583012051516,0.127605254251421,0.0511407634332774,0.959213353950672,0.959213353950672
100345.078868894,-0.0556438120965565,0.0573074015610698,-0.970970774817971,0.33156283210045,0.959213353950672
56.487019904496,-0.0986843580820566,0.119952186796729,-0.822697449020146,0.410680066360488,0.959213353950672
29.8897545436251,-0.0290711581852803,0.132162576709626,-0.219965128624515,0.825898312897119,0.959213353950672
