"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
108.14579561114,-0.0392251562659472,0.221859323165515,-0.176801928836156,0.859663973931515,0.994226895077855
6769.18447554728,-0.0291090628855351,0.0559535788028876,-0.520235943943462,0.602899135787809,0.994226895077855
987.391750366003,-0.00267011284108998,0.0415137099077883,-0.0643188201444999,0.948716368173207,0.994226895077855
2175.4183596304,0.0925179473850522,0.0858062773968426,1.07821886919962,0.280936093115942,0.994226895077855
809.442367284866,0.0604175531176407,0.0982567196484488,0.614894872674436,0.538624149152478,0.994226895077855
1226.37858010612,-0.306143421860816,0.166186696461931,-1.84216563887799,0.0654509249013812,0.449975108696996
789.216365721487,0.241042633346324,0.387211692442243,0.62250866399722,0.533607448545485,0.994226895077855
50.7090340597148,-0.325094980864399,0.111237453858335,-2.92253166166875,0.00347198319242672,0.0781385235231428
297.441370413913,-0.121020616728966,0.240221009277897,-0.503788644851476,0.614409907997755,0.994226895077855
1101.13005103076,0.160394317902508,0.0796509323009626,2.01371551178403,0.0440394104899191,0.403694596157592
28.7978728638072,0.755547092443642,0.31056380145913,2.43282407316576,0.0149815780931258,0.20599669878048
17755.6666660305,0.0194692927553765,0.226772721965419,0.0858537684190493,0.931582663207792,0.994226895077855
380.407220955018,0.111988223969748,0.0705625116063008,1.58707820088065,0.112494934385022,0.56247467192511
103.908080865979,0.0733165566919206,0.0955361307383952,0.767422294845517,0.442830477123351,0.994226895077855
0.0142778793942498,0.073617956491402,2.96715438466092,0.0248109626084774,0.980205746854016,0.994226895077855
533.924162035493,0.026209003436892,0.0537015035878833,0.488049713431219,0.625514628623314,0.994226895077855
2625.94398271924,-0.0645008411683393,0.0750768661849122,-0.85913070758009,0.39026840731153,0.994226895077855
3.03158542277381,0.0291822796047481,0.405493816588544,0.0719672616718579,0.942627961670996,0.994226895077855
93.2898621177264,-0.00439593707217834,0.239228107394962,-0.0183755041163316,0.985339294026842,0.994226895077855
888.969074139438,-0.168723436855447,0.0508526762003575,-3.31788707030253,0.000907011475183768,0.0498856311351072
252.433984366751,-0.103163633408051,0.277890066176123,-0.371239011266662,0.710459519081945,0.994226895077855
115.334389161644,-0.619775973222661,0.576445612127618,-1.07516816883229,0.282299443836895,0.994226895077855
0.721360508018795,0.814650494886816,0.801585864442558,1.01629847908227,0.309487272647287,0.994226895077855
12.4883994650184,0.038621167735459,0.261436441632131,0.147726795447297,0.882558383939565,0.994226895077855
911.351918273319,-0.0217415135074851,0.042470724994549,-0.511917644689972,0.60870864863826,0.994226895077855
963.754844083365,-0.019823151598106,0.0533325647611144,-0.371689448780446,0.710124081744189,0.994226895077855
243.934223580177,0.573262439917229,0.276312994397561,2.07468505477674,0.0380157333968991,0.403694596157592
39.2265937921777,0.478954325197129,0.298322556320543,1.60549148916014,0.108385684685198,0.56247467192511
6801.0296605821,0.234920984423988,0.19303083185326,1.21701275474258,0.223599363040945,0.94599730517323
78.510699209152,-0.00682143385679682,0.171111363177215,-0.0398654638133651,0.968200385087668,0.994226895077855
11797.5898796254,0.0377954641768913,0.134082162011113,0.281882866519998,0.778033327573604,0.994226895077855
2.10502783558379,-0.308386687244432,0.546822499579088,-0.563961225958715,0.572780520490749,0.994226895077855
472.733773550845,0.0816487758692125,0.0438514578856079,1.86193982608751,0.0626115725318017,0.449975108696996
771.691571417028,0.00746316065058793,0.0654784332969168,0.113978912976517,0.909254509500661,0.994226895077855
1150.81126749497,-0.109292566477394,0.134521318464032,-0.812455361910652,0.416530390258291,0.994226895077855
30.446375109466,0.0162426044258838,0.167333344795067,0.0970673504780299,0.922672908934862,0.994226895077855
9.64104007958126,1.11256749397284,0.389270658765004,2.85808207970918,0.00426210128308051,0.0781385235231428
46.0553981063545,-0.076202417449188,0.198038492562397,-0.384785889163333,0.700396054528175,0.994226895077855
1013.13820654556,0.0148218061648937,0.0400690024465191,0.369907041850536,0.711451754394656,0.994226895077855
1.57391589435691,-0.429040677223841,0.466984429997853,-0.918747285055764,0.358227770943336,0.994226895077855
2.08907984112766,-0.0397923345243447,0.379691290720894,-0.104801810040977,0.916533073755982,0.994226895077855
73.3072094632963,0.00468985044891184,0.128971752721952,0.036363392370286,0.97099260351903,0.994226895077855
0.673414999045477,0.126214012733018,0.636673900507467,0.1982396524067,0.842857564923908,0.994226895077855
5315.64488305484,-0.0647585532204111,0.140534271524326,-0.460802568071103,0.644940259108941,0.994226895077855
6454.81019361471,-0.0878561605033873,0.103012280143303,-0.852870748819157,0.393730984572874,0.994226895077855
966.683609218945,-0.0277019408079019,0.107324788028527,-0.258113165809735,0.796319570929059,0.994226895077855
3669.42017425875,-0.0524086321490979,0.0734761918228301,-0.71327365843168,0.475676434276373,0.994226895077855
14039.0878872762,0.0562620262280331,0.0875143016826576,0.642889506586582,0.520295798796054,0.994226895077855
439.296928134874,-0.0404446392856154,0.0908542839806714,-0.44515940815977,0.656204558861828,0.994226895077855
50.4514106944775,-0.0010180590004337,0.140701837520186,-0.00723557714935771,0.994226895077855,0.994226895077855
8.68094002133356,0.125965477104886,0.248045234478808,0.507832683702084,0.611570686669727,0.994226895077855
3582.42312677931,0.201599943112147,0.123532651288658,1.63195674187441,0.102688599327031,0.56247467192511
101534.918658601,-0.0793204775397546,0.0639100778469499,-1.24112628574337,0.214559100555583,0.94599730517323
57.5201458526927,-0.115430476402682,0.133456326068349,-0.864930721557293,0.387076814397543,0.994226895077855
30.316185391132,-0.0392254654248471,0.140932935342048,-0.2783271726346,0.78076121911292,0.994226895077855
